Transaction Hash,Date,From,From_name,From_category,To,To_name,To_category,Value,DOT_USD,Symbol,Acquainted?,Quarter
0xd461abe7355a120e06332598e5bfa1a3ce5cc158c8c5fdc1cd74fb30e0ee2da7,2023-12-20,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x0d1f5d146b7d8632d94caef11c6b4dc4e558503b,izziaraffaele.eth,Translators,285.0,285.0,USDC,1,2023Q4
Interquarter,2023-12-31,Metagov,Metagov,Metagov,Metagov,Metagov,Metagov,14290.0,195306.94999999995,ENS,1,2023Q4
Interquarter,2023-12-31,Metagov,Metagov,Metagov,Metagov,Metagov,Metagov,44.57620241024091,54064.32302542706,ETH,1,2023Q4
Interquarter,2023-12-31,Metagov,Metagov,Metagov,Metagov,Metagov,Metagov,304880.000976,305484.03097600024,USDC,1,2023Q4
0xe108b7bc381b6e01fe32cea8f5e4f74fd43dddecae16d08377a75da7e8c1fbf7,2023-10-07,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,117.0,191252.88,ETH,1,2023Q4
0x7eadcd845362e160fa4a6f1918132c1b2c918fdb25e81cc3358ca11ef8daa1fe,2023-11-20,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,52300.0,475407.0,ENS,1,2023Q4
0x7eadcd845362e160fa4a6f1918132c1b2c918fdb25e81cc3358ca11ef8daa1fe,2023-11-20,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,376000.0,376000.0,USDC,1,2023Q4
0x7eadcd845362e160fa4a6f1918132c1b2c918fdb25e81cc3358ca11ef8daa1fe,2023-11-20,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,40.0,80904.79999999999,ETH,1,2023Q4
0xa443a5da6dc1f32f25754aeb8f4224dd9128e02f4bdf64fa346f9ba6d487769a,2023-12-18,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xe52c39327ff7576baec3dbfef0787bd62db6d726,5pence.eth,$ENS Vesting,5000.0,42950.0,ENS,1,2023Q4
0xa443a5da6dc1f32f25754aeb8f4224dd9128e02f4bdf64fa346f9ba6d487769a,2023-12-18,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x67c5be64c6c49d2d5269b06d04b0fbe520fc5313,coltron.eth,$ENS Vesting,5000.0,42950.0,ENS,1,2023Q4
0xa443a5da6dc1f32f25754aeb8f4224dd9128e02f4bdf64fa346f9ba6d487769a,2023-12-18,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x1d921dff757610fbdb0073479e12c0a07d382677,vegayp.eth,$ENS Vesting,5000.0,42950.0,ENS,1,2023Q4
0xa443a5da6dc1f32f25754aeb8f4224dd9128e02f4bdf64fa346f9ba6d487769a,2023-12-18,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,simona.eth,$ENS Vesting,5000.0,42950.0,ENS,1,2023Q4
0xa443a5da6dc1f32f25754aeb8f4224dd9128e02f4bdf64fa346f9ba6d487769a,2023-12-18,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xaeecabd08546834d8d1e11c33401185fd8351d0a,ndovu.eth,$ENS Vesting,5000.0,42950.0,ENS,1,2023Q4
0xa443a5da6dc1f32f25754aeb8f4224dd9128e02f4bdf64fa346f9ba6d487769a,2023-12-18,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xb9a0fb254aea7bcec79c7bd8052dcd902a5388ff,slobo.eth,$ENS Vesting,5000.0,42950.0,ENS,1,2023Q4
0xa443a5da6dc1f32f25754aeb8f4224dd9128e02f4bdf64fa346f9ba6d487769a,2023-12-18,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xaa7a0fff587b5b75bf8c86f838ea74786e0c4930,limes.eth,$ENS Vesting,5000.0,42950.0,ENS,1,2023Q4
0xa443a5da6dc1f32f25754aeb8f4224dd9128e02f4bdf64fa346f9ba6d487769a,2023-12-18,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x7024e5e2241ee7c6d09048547a410a3c4294b884,katherineykwu.eth,$ENS Vesting,5000.0,42950.0,ENS,1,2023Q4
Refund,2023-12-27,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,Users,Invalid Names Ref.,Invalid Names Ref.,113.622525757201,270460.2429608959,USDC,1,2023Q4
0x133aabec356a175e7b5f1dcde661861dd63f8b93875a38cca3b4faa12e903133,2023-10-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xd2cc2e47c2aecd01c87b83290c0ee76ba67a7211,coltron.eth,Salaries,4300.0,4300.0,USDC,1,2023Q4
0x133aabec356a175e7b5f1dcde661861dd63f8b93875a38cca3b4faa12e903133,2023-10-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,simona.eth,Salaries,2000.0,2000.0,USDC,1,2023Q4
0x133aabec356a175e7b5f1dcde661861dd63f8b93875a38cca3b4faa12e903133,2023-10-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xa7860e99e3ce0752d1ac53b974e309fff80277c6,limes.eth,Salaries,5500.0,5500.0,USDC,1,2023Q4
0x133aabec356a175e7b5f1dcde661861dd63f8b93875a38cca3b4faa12e903133,2023-10-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xc28de09ad1a20737b92834943558ddfcc88d020d,184.eth,Salaries,3000.0,3000.0,USDC,1,2023Q4
0x133aabec356a175e7b5f1dcde661861dd63f8b93875a38cca3b4faa12e903133,2023-10-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xa7860e99e3ce0752d1ac53b974e309fff80277c6,limes.eth,Salaries,3000.0,3000.0,USDC,1,2023Q4
0x133aabec356a175e7b5f1dcde661861dd63f8b93875a38cca3b4faa12e903133,2023-10-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x1d921dff757610fbdb0073479e12c0a07d382677,vegayp.eth,Salaries,2000.0,2000.0,USDC,1,2023Q4
0x133aabec356a175e7b5f1dcde661861dd63f8b93875a38cca3b4faa12e903133,2023-10-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xf413a13c4f2c213ee403eef16eff41d29a907222,5pence.eth,Salaries,3500.0,3500.0,USDC,1,2023Q4
0x133aabec356a175e7b5f1dcde661861dd63f8b93875a38cca3b4faa12e903133,2023-10-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xb9a0fb254aea7bcec79c7bd8052dcd902a5388ff,slobo.eth,Salaries,6500.0,6500.0,USDC,1,2023Q4
0x133aabec356a175e7b5f1dcde661861dd63f8b93875a38cca3b4faa12e903133,2023-10-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x7024e5e2241ee7c6d09048547a410a3c4294b884,katherineykwu.eth,Salaries,4000.0,4000.0,USDC,1,2023Q4
0x50c1b5605007d96a0f3e7814ee817372f594769c448852d259835fd448079f1d,2023-11-30,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xc28de09ad1a20737b92834943558ddfcc88d020d,184.eth,Salaries,4000.0,4000.0,USDC,1,2023Q4
0x50c1b5605007d96a0f3e7814ee817372f594769c448852d259835fd448079f1d,2023-11-30,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xa7860e99e3ce0752d1ac53b974e309fff80277c6,limes.eth,Salaries,4000.0,4000.0,USDC,1,2023Q4
0x50c1b5605007d96a0f3e7814ee817372f594769c448852d259835fd448079f1d,2023-11-30,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xb9a0fb254aea7bcec79c7bd8052dcd902a5388ff,slobo.eth,Salaries,5500.0,5500.0,USDC,1,2023Q4
0x50c1b5605007d96a0f3e7814ee817372f594769c448852d259835fd448079f1d,2023-11-30,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x7024e5e2241ee7c6d09048547a410a3c4294b884,katherineykwu.eth,Salaries,5500.0,5500.0,USDC,1,2023Q4
0x50c1b5605007d96a0f3e7814ee817372f594769c448852d259835fd448079f1d,2023-11-30,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x1d921dff757610fbdb0073479e12c0a07d382677,vegayp.eth,Salaries,4500.0,4500.0,USDC,1,2023Q4
0x50c1b5605007d96a0f3e7814ee817372f594769c448852d259835fd448079f1d,2023-11-30,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,simona.eth,Salaries,4500.0,4500.0,USDC,1,2023Q4
0x50c1b5605007d96a0f3e7814ee817372f594769c448852d259835fd448079f1d,2023-11-30,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xd2cc2e47c2aecd01c87b83290c0ee76ba67a7211,coltron.eth,Salaries,4500.0,4500.0,USDC,1,2023Q4
0x50c1b5605007d96a0f3e7814ee817372f594769c448852d259835fd448079f1d,2023-11-30,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xa7860e99e3ce0752d1ac53b974e309fff80277c6,limes.eth,Salaries,5500.0,5500.0,USDC,1,2023Q4
0x50c1b5605007d96a0f3e7814ee817372f594769c448852d259835fd448079f1d,2023-11-30,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xf413a13c4f2c213ee403eef16eff41d29a907222,5pence.eth,Salaries,4500.0,4500.0,USDC,1,2023Q4
0x0ed4c558e28b0a1ba979a31fbfaff8dd5b7d387baadb619cae608962e32ab6ac,2023-12-01,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xb1c376b6a13fc92009b4b512c46a872c62770ab0,daemon.eth,Salaries,3000.0,3000.0,USDC,1,2023Q4
0x244317db467c8b599bc6a154aafee6bd4b5b36d7ccadc1a5e5d93146e1d1790a,2023-12-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xaa7a0fff587b5b75bf8c86f838ea74786e0c4930,limes.eth,Salaries,5500.0,5500.0,USDC,1,2023Q4
0x244317db467c8b599bc6a154aafee6bd4b5b36d7ccadc1a5e5d93146e1d1790a,2023-12-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xaa7a0fff587b5b75bf8c86f838ea74786e0c4930,limes.eth,Salaries,3000.0,3000.0,USDC,1,2023Q4
0x244317db467c8b599bc6a154aafee6bd4b5b36d7ccadc1a5e5d93146e1d1790a,2023-12-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x1d921dff757610fbdb0073479e12c0a07d382677,vegayp.eth,Salaries,4000.0,4000.0,USDC,1,2023Q4
0x244317db467c8b599bc6a154aafee6bd4b5b36d7ccadc1a5e5d93146e1d1790a,2023-12-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xf413a13c4f2c213ee403eef16eff41d29a907222,5pence.eth,Salaries,3500.0,3500.0,USDC,1,2023Q4
0x244317db467c8b599bc6a154aafee6bd4b5b36d7ccadc1a5e5d93146e1d1790a,2023-12-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xb9a0fb254aea7bcec79c7bd8052dcd902a5388ff,slobo.eth,Salaries,6500.0,6500.0,USDC,1,2023Q4
0x244317db467c8b599bc6a154aafee6bd4b5b36d7ccadc1a5e5d93146e1d1790a,2023-12-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xc28de09ad1a20737b92834943558ddfcc88d020d,184.eth,Salaries,4000.0,4000.0,USDC,1,2023Q4
0x244317db467c8b599bc6a154aafee6bd4b5b36d7ccadc1a5e5d93146e1d1790a,2023-12-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xb1c376b6a13fc92009b4b512c46a872c62770ab0,daemon.eth,Salaries,1500.0,1500.0,USDC,1,2023Q4
0x244317db467c8b599bc6a154aafee6bd4b5b36d7ccadc1a5e5d93146e1d1790a,2023-12-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xd2cc2e47c2aecd01c87b83290c0ee76ba67a7211,coltron.eth,Salaries,5500.0,5500.0,USDC,1,2023Q4
0x244317db467c8b599bc6a154aafee6bd4b5b36d7ccadc1a5e5d93146e1d1790a,2023-12-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,simona.eth,Salaries,4000.0,4000.0,USDC,1,2023Q4
0x244317db467c8b599bc6a154aafee6bd4b5b36d7ccadc1a5e5d93146e1d1790a,2023-12-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x7024e5e2241ee7c6d09048547a410a3c4294b884,katherineykwu.eth,Salaries,5500.0,5500.0,USDC,1,2023Q4
0x3affc85446bde4b8a796b5b59338a27682643cb1271b0cc1c7cb9bc4f6c3e9d7,2023-12-12,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xc98786d5a7a03c1e74affcb97ff7ef8a710da09b,KarmaHQ,DAO Tooling,5000.0,5000.0,USDC,1,2023Q4
0xef7086a40b5a7e362dab49ceba6cbdfc2ebbe8efd2880768edefbbc77ec10736,2023-12-12,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x63fd9d5c51adb4b41629608385bb2ad05fc63a20,Agora,DAO Tooling,100000.0,100000.0,USDC,1,2023Q4
0xecbd2bdee72a2636e1e0e91267a714f0e2c200cc90e039e47090fe0c1df2bd14,2023-10-09,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xc2bc2f890067c511215f9463a064221577a53e10,Code4rena,Audit,49000.0,49000.0,USDC,1,2023Q4
0xa241c502d4563ab1c42297d8910155fc63974ba446490a7dd63a0f726e93b03c,2023-12-12,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xc8d65e1bd67f16522e3117b980e1c9d2caeb9dc3,generalmagic.eth,Discretionary,6473.09321,6473.09321,USDC,1,2023Q4
0xbb1c37ec1bc11ac4052d58bb63dbff0a6c86638447680d4203b8d13516245e2e,2023-12-28,0xba0c461b22d918fb1f52fef556310230d177d1f2,Gitcoin Grants SG,Gitcoin Grants SG,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,140480.0,140480.0,USDC,1,2023Q4
0x68b44bb533c5a957937d28f5243aa805eeb36181cc1cf6a70506a042625b29cb,2023-12-28,0xba0c461b22d918fb1f52fef556310230d177d1f2,Gitcoin Grants SG,Gitcoin Grants SG,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,3.757,8811.818080000001,ETH,1,2023Q4
DAO Wallet,2024-03-31,Plchld,Plchld,Plchld,Plchld,Plchld,Plchld,1.0,1.0,Plchld,Plchld,2024Q1
Providers,2024-03-31,Plchld,Plchld,Plchld,Plchld,Plchld,Plchld,0.0,0.0,Plchld,Plchld,2024Q1
Community WG,2024-03-31,Plchld,Plchld,Plchld,Plchld,Plchld,Plchld,0.0,0.0,Plchld,Plchld,2024Q1
Metagov,2024-03-31,Plchld,Plchld,Plchld,Plchld,Plchld,Plchld,0.0,0.0,Plchld,Plchld,2024Q1
Ecosystem,2024-03-31,Plchld,Plchld,Plchld,Plchld,Plchld,Plchld,0.0,0.0,Plchld,Plchld,2024Q1
Public Goods,2024-03-31,Plchld,Plchld,Plchld,Plchld,Plchld,Plchld,0.0,0.0,Plchld,Plchld,2024Q1
Interquarter,2024-03-31,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,10006035.596630149,97667533.47999999,ENS,1,2024Q1
Interquarter,2024-03-31,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,5295.585430704334,21853368.136348248,ETH,1,2024Q1
Interquarter,2024-03-31,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,9489085.670848,9454388.687222004,USDC,1,2024Q1
0x90d779f8cc7743d1692ec5941d09705d59a124c2af15fb64df145e64684ff93b,2024-01-29,0x253553366da8546fc250f225fe3d25d0c782303b,New Registrar,New Registrar,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,511.6824358200713,1185829.1618373736,ETH,1,2024Q1
0x7d83082751e9e2544f1d2c9c36fd5a7255352f3e972f565a0b3d28a04036f33b,2024-01-30,0x253553366da8546fc250f225fe3d25d0c782303b,New Registrar,New Registrar,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,21.059891038220968,49345.43069165555,ETH,1,2024Q1
0x11e4eae371376d9a8923b35671aa51e594a111251267d2304be280d7ded08c25,2024-02-13,0x253553366da8546fc250f225fe3d25d0c782303b,New Registrar,New Registrar,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,244.4761220071668,645808.1238941317,ETH,1,2024Q1
0x1a4c131ae69506dc3afa4661dd16f47ff86587da50f991a3a75763bbeeff7582,2024-03-16,0x253553366da8546fc250f225fe3d25d0c782303b,New Registrar,New Registrar,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,400.76249350731246,1410716.0381452204,ETH,1,2024Q1
0x55e2a1025ae6d34f74d3adc58e2ccf0c3ad542bc2decf402cdd922be596a1cff,2024-03-31,0x253553366da8546fc250f225fe3d25d0c782303b,New Registrar,New Registrar,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,179.8529471764188,655740.2483462795,ETH,1,2024Q1
0x8d6bcb7358f10397e7ca3a2d8b45393a1319b5b44cc873bdf0e5daed9a228217,2024-03-31,0x253553366da8546fc250f225fe3d25d0c782303b,New Registrar,New Registrar,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,1.7793810551768312,6487.587739553623,ETH,1,2024Q1
0x277c43b84b290a39e5b1028f0a89078be5b387aa486c5aefd98387684b5b8365,2024-02-20,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x690f0581ececcf8389c223170778cd9d029606f2,ENS Labs,ENS Labs,769782.1068,769782.1068,USDC,1,2024Q1
Interquarter,2024-03-31,Ecosystem,Ecosystem,Ecosystem,Ecosystem,Ecosystem,Ecosystem,25436.0,483610.3799999999,ENS,1,2024Q1
Interquarter,2024-03-31,Ecosystem,Ecosystem,Ecosystem,Ecosystem,Ecosystem,Ecosystem,173.45743450762495,317705.30004662194,ETH,1,2024Q1
Interquarter,2024-03-31,Ecosystem,Ecosystem,Ecosystem,Ecosystem,Ecosystem,Ecosystem,474614.2306860001,478150.09948599944,USDC,1,2024Q1
0x60c4fa94118fe11e3804e1d1ad7c07cc93748c65fc78de74997b7c4ce4b792ec,2024-01-26,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x9b9c249be04dd433c7e8fbbf5e61e6741b89966d,Hackathons SG ,Hackathons,200000.0,200000.0,USDC,1,2024Q1
0x6cfb70f462e10879c1bd1d957c096e905edd0631a2cfb6ae0b2ddf6bd8763131,2024-03-31,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x090295882a6c69a79d9b293124fdd7dc9e181013,Onthis,Eco. Grants,25000.0,25000.0,USDC,1,2024Q1
0x6cfb70f462e10879c1bd1d957c096e905edd0631a2cfb6ae0b2ddf6bd8763131,2024-03-31,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x9d4e94db689bc471e45b0a18b7bda36fccec9c3b,Beaconchain,Eco. Grants,25000.0,25000.0,USDC,1,2024Q1
0x6cfb70f462e10879c1bd1d957c096e905edd0631a2cfb6ae0b2ddf6bd8763131,2024-03-31,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xc9c022fcfebe730710ae93ca9247c5ec9d9236d0,frolic.eth,Eco. Grants,10000.0,10000.0,USDC,1,2024Q1
0x6cfb70f462e10879c1bd1d957c096e905edd0631a2cfb6ae0b2ddf6bd8763131,2024-03-31,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x2ac6a3561a43f06d62602ef9728c2b9eec393326,1w3.eth,Eco. Grants,25000.0,25000.0,USDC,1,2024Q1
0x6cfb70f462e10879c1bd1d957c096e905edd0631a2cfb6ae0b2ddf6bd8763131,2024-03-31,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xe4b23bd52ccb8596e7354f4ae79647095140502b,Pugson,Eco. Grants,10000.0,10000.0,USDC,1,2024Q1
0x6cfb70f462e10879c1bd1d957c096e905edd0631a2cfb6ae0b2ddf6bd8763131,2024-03-31,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xd4864a82f8c875aadd653f3bdeff3c9e2f11a848,Fluidkey,Eco. Grants,25000.0,25000.0,USDC,1,2024Q1
0xe6fa747e8fc757c0258079af3213900ab5e846d4e8fc2644239d3f690613dc84,2024-03-01,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x536013c57daf01d78e8a70cad1b1abada9411819,IRL SG,IRL,50000.0,50000.0,USDC,1,2024Q1
0xbff80813307ed2bda10a8ec2206cd7318c445fd1fbce7512aca02a01aaa3c4e1,2024-03-01,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x13aee52c1c688d3554a15556c5353cb0c3696ea2,Newsletter SG,Newsletter,9000.0,9000.0,USDC,1,2024Q1
0x1aa8ea15b8e8d86f3cdbd10c6c6f09e7b75422aa2d2789793c06b3a57cc33be1,2024-01-31,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x11725b126ff9e4279e4f645c87736a501aa0eb1a,Discord Support,Support,1500.0,1500.0,USDC,1,2024Q1
0x1aa8ea15b8e8d86f3cdbd10c6c6f09e7b75422aa2d2789793c06b3a57cc33be1,2024-01-31,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x60dbf50076206f60bcc2edf9295f5734561b8d77,estmcmxci.eth,Support,500.0,500.0,USDC,1,2024Q1
0xec6fd254700621353c0d84724d02a8219df6d0b5ae85589fb252b411c9b7c3eb,2024-03-02,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x60dbf50076206f60bcc2edf9295f5734561b8d77,estmcmxci.eth,Support,560.0,560.0,USDC,1,2024Q1
0x88109a52f87c8f09b230404c4fd645b77db63a8ec3c89e0da0099953a62fc3b6,2024-03-02,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x11725b126ff9e4279e4f645c87736a501aa0eb1a,Discord Support,Discord Support,1500.0,1500.0,USDC,1,2024Q1
Interquarter,2024-03-31,Public Goods,Public Goods,Public Goods,Public Goods,Public Goods,Public Goods,200.0,2904.18,ENS,1,2024Q1
Interquarter,2024-03-31,Public Goods,Public Goods,Public Goods,Public Goods,Public Goods,Public Goods,33.5,62646.831999999995,ETH,1,2024Q1
Interquarter,2024-03-31,Public Goods,Public Goods,Public Goods,Public Goods,Public Goods,Public Goods,140201.08391500008,140990.08024699998,USDC,1,2024Q1
0x448abd2d9244239700d3948e89bfbfe5b0d35918ac9c58f73eda10f216dbad4f,2024-01-19,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x32d80976213c5bea149d2d4560a46417e90bc87d,EFP,PG Large Grants,5000.0,5000.0,USDC,1,2024Q1
0x448abd2d9244239700d3948e89bfbfe5b0d35918ac9c58f73eda10f216dbad4f,2024-01-19,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x1883c7ab3a287733024694e824ae8d8e644b2d78,Revoke.Cash,PG Large Grants,5000.0,5000.0,USDC,1,2024Q1
0x7dae6a2dc00adf02dee06eff0879dff5d0036546ab58b6850b75404d879df413,2024-02-02,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x55aed0ce035883626e536254dda2f23a5b5d977f,0xlucas.eth,PG Large Grants,17500.0,17500.0,USDC,1,2024Q1
0x100faaa9bdc14908570eaa638e488d756fe8f9b24c802acde62e0966da3b6df6,2024-02-02,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x44f00c29a0b8514d017ac20fbdb0aa5078b860ce,gashawk.eth,PG Large Grants,30000.0,30000.0,USDC,1,2024Q1
0x19678e21ce01cf8ccbaa4c4c5d8c2d9b06cc320fc9189a3854ac489fe6b4f094,2024-02-22,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x1d921dff757610fbdb0073479e12c0a07d382677,vegayp.eth,Salaries,4000.0,4000.0,USDC,1,2024Q1
0xf36d881806444f464a2b648183d8530e3455636cd1294206e307c6829ec8385f,2024-03-27,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x3dbbd0fd05edcb3adc5b7f8f1c758ea36d22e1e4,simona.eth,Salaries,2000.0,2000.0,USDC,1,2024Q1
0xf36d881806444f464a2b648183d8530e3455636cd1294206e307c6829ec8385f,2024-03-27,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x730991197e1a832b7ec07cff1387d3f1064a3f8c,coltron.eth,Salaries,5000.0,5000.0,USDC,1,2024Q1
0xdc175bccc0709f414ef842008336911dfb1be6427eb51ef15ba4266056a3448e,2024-02-22,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0xb03abf64f0582be24cd8a17c79ab053c48c3fe7e,ETHDenver,PG Hackathons,10000.0,10000.0,USDC,1,2024Q1
0x268e6299a5f02e98ee8f42ed60c8fb51e82c216200cfd058755dbdf972327c15,2024-01-08,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0xcc49c3bd98d95dfb0b3a51e7dff0cb18241afd9d,leticiaferraz.eth,Translators,350.0,350.0,USDC,1,2024Q1
0xc9457410df0e85d8efda44f4b0a5e5da6248cc5736c7d5e45a99f26015d64fe0,2024-01-31,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0xcc49c3bd98d95dfb0b3a51e7dff0cb18241afd9d,leticiaferraz.eth,Translators,1000.622387,1000.622387,USDC,1,2024Q1
Interquarter,2024-03-31,Metagov,Metagov,Metagov,Metagov,Metagov,Metagov,14951.13313777079,195997.9642741303,ENS,1,2024Q1
Interquarter,2024-03-31,Metagov,Metagov,Metagov,Metagov,Metagov,Metagov,40.148027896841654,89523.84693835152,ETH,1,2024Q1
Interquarter,2024-03-31,Metagov,Metagov,Metagov,Metagov,Metagov,Metagov,300101.3277710001,300705.3577710001,USDC,1,2024Q1
